,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
108,0.009245347976684571,0.0001611888328212359,0.008408069610595703,0.00033711058389467935,entropy,29,"{'criterion': 'entropy', 'max_depth': 29}",0.8330206378986866,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8463033757000382,0.010031953403450741,21
109,0.00941624641418457,0.00021785377346859847,0.008508682250976562,0.00027295989082498607,entropy,30,"{'criterion': 'entropy', 'max_depth': 30}",0.8348968105065666,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8466786102216141,0.009551701908325938,12
110,0.009536314010620116,0.0002039873694437509,0.008540821075439454,0.00025231257774145177,entropy,31,"{'criterion': 'entropy', 'max_depth': 31}",0.8348968105065666,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8459267305223659,0.009362357927122492,49
111,0.009605789184570312,0.0003203181285121037,0.010534191131591797,0.004628856741530989,entropy,32,"{'criterion': 'entropy', 'max_depth': 32}",0.8367729831144465,0.8571428571428571,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8455500853446937,0.007761784868527802,68
112,0.01097559928894043,0.003329909033685926,0.008134031295776367,0.00011706207530881233,entropy,33,"{'criterion': 'entropy', 'max_depth': 33}",0.8367729831144465,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.846677904893566,0.008874826874681175,15
113,0.009328794479370118,8.223601149306503e-05,0.00818939208984375,6.58807784818929e-05,entropy,34,"{'criterion': 'entropy', 'max_depth': 34}",0.8386491557223265,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8474290792647661,0.008706553426409067,3
114,0.009718608856201173,0.0008307344342605662,0.009781074523925782,0.002617431947311478,entropy,35,"{'criterion': 'entropy', 'max_depth': 35}",0.8348968105065666,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8466786102216141,0.009551701908325938,12
115,0.009797239303588867,0.000376890370475075,0.008632898330688477,0.0005362637330251792,entropy,36,"{'criterion': 'entropy', 'max_depth': 36}",0.8292682926829268,0.8590225563909775,0.8552631578947367,0.8383458646616542,0.8458646616541353,0.8455529066568861,0.01088988283537986,55
116,0.00974268913269043,0.0003599509572612318,0.00814824104309082,3.115808846811668e-05,entropy,37,"{'criterion': 'entropy', 'max_depth': 37}",0.8311444652908068,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.845552201328838,0.010572824998540143,57
117,0.009970855712890626,0.0005100891901052714,0.010707426071166991,0.00472009076185777,entropy,38,"{'criterion': 'entropy', 'max_depth': 38}",0.8292682926829268,0.8571428571428571,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.844801026957638,0.010099952268210394,86
118,0.009299993515014648,0.000332432215359467,0.008745193481445312,0.001260223100499731,entropy,39,"{'criterion': 'entropy', 'max_depth': 39}",0.8386491557223265,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8463012597158939,0.007951171376194992,34
119,0.010116195678710938,0.0007406688815522548,0.01269373893737793,0.004935396323081377,entropy,40,"{'criterion': 'entropy', 'max_depth': 40}",0.8292682926829268,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.844801026957638,0.010307713564908028,86
120,0.00943598747253418,0.00039116689252103036,0.008877229690551759,0.0005644391836829724,entropy,41,"{'criterion': 'entropy', 'max_depth': 41}",0.8348968105065666,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8459267305223659,0.009362357927122492,49
121,0.009255123138427735,0.000266163496843078,0.00824131965637207,0.0001882192056272135,entropy,42,"{'criterion': 'entropy', 'max_depth': 42}",0.8367729831144465,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.846677904893566,0.009187806205889305,15
122,0.009284353256225586,0.00029481328730771017,0.008370447158813476,0.00011969186381537694,entropy,43,"{'criterion': 'entropy', 'max_depth': 43}",0.8348968105065666,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8463026703719899,0.00931445613068006,30
123,0.009337520599365235,0.0001861524630155978,0.008121776580810546,0.00013418687338389258,entropy,44,"{'criterion': 'entropy', 'max_depth': 44}",0.8367729831144465,0.8627819548872181,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8470538447431901,0.009488038559062422,7
124,0.010506153106689453,0.002477703839894823,0.008023643493652343,0.00016432009112903758,entropy,45,"{'criterion': 'entropy', 'max_depth': 45}",0.8367729831144465,0.8571428571428571,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8455500853446937,0.007761784868527802,68
125,0.00988631248474121,0.0011075166811994731,0.008201980590820312,0.0001719688337736647,entropy,46,"{'criterion': 'entropy', 'max_depth': 46}",0.8330206378986866,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8455514960007899,0.009823164625546226,59
126,0.009473562240600586,0.0002703223452827707,0.008577823638916016,0.0004965934500162667,entropy,47,"{'criterion': 'entropy', 'max_depth': 47}",0.8348968105065666,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.845926730522366,0.009055413581617329,44
127,0.009430170059204102,0.00028641556437238735,0.009844350814819335,0.0023020196939218017,entropy,48,"{'criterion': 'entropy', 'max_depth': 48}",0.8386491557223265,0.8627819548872181,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.847053139415142,0.009198488355072506,9
128,0.009485149383544922,0.0001852344876037233,0.01304311752319336,0.003941101172073346,entropy,49,"{'criterion': 'entropy', 'max_depth': 49}",0.8292682926829268,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8455529066568861,0.011082845811629884,55
129,0.009912824630737305,0.000589365608075817,0.009786510467529297,0.0024627227207265306,entropy,50,"{'criterion': 'entropy', 'max_depth': 50}",0.8311444652908068,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8459281411784622,0.010543793264378562,37
130,0.009406852722167968,0.00019027262944750045,0.008433151245117187,0.00024350301921982205,entropy,51,"{'criterion': 'entropy', 'max_depth': 51}",0.8330206378986866,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8463033757000382,0.010031953403450741,21
131,0.010129451751708984,0.0011924830561166808,0.008187437057495117,0.0002000642793246769,entropy,52,"{'criterion': 'entropy', 'max_depth': 52}",0.8292682926829268,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.845176966807262,0.010840072015052195,72
132,0.011811208724975587,0.004202756593560699,0.008357572555541991,0.0002796882813197558,entropy,53,"{'criterion': 'entropy', 'max_depth': 53}",0.8348968105065666,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8463026703719899,0.00931445613068006,30
133,0.00928044319152832,0.0002060972169748986,0.008164787292480468,0.00016440516813876242,entropy,54,"{'criterion': 'entropy', 'max_depth': 54}",0.8330206378986866,0.8609022556390977,0.8552631578947367,0.8383458646616542,0.8439849624060151,0.846303375700038,0.010378180361497598,29
134,0.009545660018920899,0.0003465358268162909,0.008437252044677735,0.0004993764327210832,entropy,55,"{'criterion': 'entropy', 'max_depth': 55}",0.8348968105065666,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8459267305223659,0.009362357927122492,49
135,0.009747743606567383,0.0011441775325933268,0.008287191390991211,0.000322286929851871,entropy,56,"{'criterion': 'entropy', 'max_depth': 56}",0.8367729831144465,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8463019650439418,0.008618938762897061,32
136,0.00929560661315918,0.00012429788388913936,0.010225152969360352,0.003880227149123755,entropy,57,"{'criterion': 'entropy', 'max_depth': 57}",0.8348968105065666,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.845926730522366,0.008737693306172101,44
137,0.0091552734375,0.00010761518502357387,0.008229970932006836,0.00023265417096431372,entropy,58,"{'criterion': 'entropy', 'max_depth': 58}",0.8386491557223265,0.8571428571428571,0.8552631578947367,0.8383458646616542,0.8458646616541353,0.847053139415142,0.007963201142637284,9
138,0.011182355880737304,0.0034790099987282025,0.008345842361450195,0.00021308208840925246,entropy,59,"{'criterion': 'entropy', 'max_depth': 59}",0.8311444652908068,0.8609022556390977,0.8552631578947367,0.8383458646616542,0.8439849624060151,0.8459281411784622,0.010873735095574207,37
139,0.00918278694152832,0.00015603118796368557,0.008066797256469726,0.00017930615389558896,entropy,60,"{'criterion': 'entropy', 'max_depth': 60}",0.8330206378986866,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8463033757000382,0.010031953403450741,21
140,0.009547710418701172,0.0005119464834303899,0.008551454544067383,0.00047915284060986535,entropy,61,"{'criterion': 'entropy', 'max_depth': 61}",0.8386491557223265,0.8609022556390977,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8466771995655179,0.008564539336932943,19
141,0.009856414794921876,0.0005709238700338161,0.008537626266479493,0.0005111418456845939,entropy,62,"{'criterion': 'entropy', 'max_depth': 62}",0.8367729831144465,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8463019650439418,0.008618938762897061,32
142,0.009347248077392577,0.00016430644704263885,0.008192348480224609,0.00022452268372240218,entropy,63,"{'criterion': 'entropy', 'max_depth': 63}",0.8292682926829268,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.845176966807262,0.01109776518551968,72
143,0.00928792953491211,0.0001714852277007062,0.010546875,0.004689641157090462,entropy,64,"{'criterion': 'entropy', 'max_depth': 64}",0.8330206378986866,0.8627819548872181,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8463033757000382,0.010647058675389641,21
144,0.009273147583007813,0.0001223369941254493,0.008841133117675782,0.001355761304572467,entropy,65,"{'criterion': 'entropy', 'max_depth': 65}",0.8292682926829268,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8451769668072622,0.010576101856076464,71
145,0.01249227523803711,0.005391202143582293,0.008562803268432617,0.0004153359769778065,entropy,66,"{'criterion': 'entropy', 'max_depth': 66}",0.8330206378986866,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.8463033757000382,0.010031953403450741,21
146,0.010558032989501953,0.0023902420543203237,0.008281946182250977,0.0001353963136284862,entropy,67,"{'criterion': 'entropy', 'max_depth': 67}",0.8330206378986866,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8459274358504141,0.010076471225386276,39
147,0.01140766143798828,0.004288413866688534,0.00834641456604004,0.00023929974799104278,entropy,68,"{'criterion': 'entropy', 'max_depth': 68}",0.8367729831144465,0.8627819548872181,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8470538447431901,0.009488038559062422,7
148,0.009689569473266602,0.00029025677483162423,0.009132480621337891,0.0009239514482849143,entropy,69,"{'criterion': 'entropy', 'max_depth': 69}",0.8330206378986866,0.8571428571428571,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8451755561511659,0.009015433360997277,76
149,0.009334421157836914,9.75106455834726e-05,0.008765840530395507,0.0006678536127742392,entropy,70,"{'criterion': 'entropy', 'max_depth': 70}",0.8292682926829268,0.8571428571428571,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8440491472583899,0.009777747130627836,113
150,0.009746980667114259,0.0003220689057550192,0.00903177261352539,0.0007354703774271343,entropy,71,"{'criterion': 'entropy', 'max_depth': 71}",0.8311444652908068,0.8571428571428571,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.845176261479214,0.009534956915276603,74
151,0.00964498519897461,0.00044970115234753714,0.008779382705688477,0.000612481164551883,entropy,72,"{'criterion': 'entropy', 'max_depth': 72}",0.8311444652908068,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.845176261479214,0.009754759171411756,74
152,0.010019350051879882,0.0011093309544970228,0.00831599235534668,0.00015005531246981842,entropy,73,"{'criterion': 'entropy', 'max_depth': 73}",0.8311444652908068,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8448003216295898,0.009757205309815973,90
153,0.010145092010498047,0.0005939855155093722,0.008324718475341797,0.00018645982840036684,entropy,74,"{'criterion': 'entropy', 'max_depth': 74}",0.8348968105065666,0.8627819548872181,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8466786102216141,0.009914713706017207,12
154,0.009520244598388673,0.0003682604265775957,0.008464527130126954,0.0004221409602907575,entropy,75,"{'criterion': 'entropy', 'max_depth': 75}",0.8348968105065666,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.845926730522366,0.009055413581617329,44
155,0.009392833709716797,0.00014997954520648487,0.008374881744384766,0.00025385573397854595,entropy,76,"{'criterion': 'entropy', 'max_depth': 76}",0.8311444652908068,0.8609022556390977,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.845552201328838,0.010572824998540143,57
156,0.009887218475341797,0.0010850630336924343,0.009553003311157226,0.0016867104820255854,entropy,77,"{'criterion': 'entropy', 'max_depth': 77}",0.8367729831144465,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8458646616541353,0.846677904893566,0.008550398893276816,15
157,0.009368085861206054,0.00012408642399670716,0.009754467010498046,0.0023902441651607806,entropy,78,"{'criterion': 'entropy', 'max_depth': 78}",0.8330206378986866,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8455514960007899,0.009531071945965417,59
158,0.009738922119140625,0.0003099143307350469,0.008488893508911133,0.00019823830301182738,entropy,79,"{'criterion': 'entropy', 'max_depth': 79}",0.8330206378986866,0.8590225563909775,0.8552631578947367,0.8383458646616542,0.8439849624060151,0.8459274358504139,0.009863840491409849,41
159,0.009555339813232422,0.0001460927425614899,0.008291673660278321,0.0002466107279625689,entropy,80,"{'criterion': 'entropy', 'max_depth': 80}",0.8386491557223265,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8466771995655179,0.007876856759586473,19
